,HexSSP-0,HexSSP-1,HexSSP-2,HexSSP-3,HexSSP-4,HexSSP-5,HexSSP-6,HexSSP-7,HexSSP-8,HexSSP-9,HexSSP-10,HexSSP-11,HexSSP-12,HexSSP-13,HexSSP-14,HexSSP-15,HexSSP-16,HexSSP-17,HexSSP-18,HexSSP-19,Discrete_19-0,Discrete_19-1,Discrete_19-2,Discrete_19-3,Discrete_19-4,Discrete_19-5,Discrete_19-6,Discrete_19-7,Discrete_19-8,Discrete_19-9,Discrete_15-0,Discrete_15-1,Discrete_15-2,Discrete_15-3,Discrete_15-4,Discrete_15-5,Discrete_15-6,Discrete_15-7,Discrete_15-8,Discrete_15-9,Discrete_11-0,Discrete_11-1,Discrete_11-2,Discrete_11-3,Discrete_11-4,Discrete_11-5,Discrete_11-6,Discrete_11-7,Discrete_11-8,Discrete_11-9,Discrete_07-0,Discrete_07-1,Discrete_07-2,Discrete_07-3,Discrete_07-4,Discrete_07-5,Discrete_07-6,Discrete_07-7,Discrete_07-8,Discrete_07-9,Discrete_03-0,Discrete_03-1,Discrete_03-2,Discrete_03-3,Discrete_03-4,Discrete_03-5,Discrete_03-6,Discrete_03-7,Discrete_03-8,Discrete_03-9
297,184.0,500.0,123.0,73.0,53.0,140.0,35.0,49.0,283.0,26.0,221.0,254.0,131.0,190.0,27.0,269.0,136.0,175.0,167.0,379.0,83.0,66.0,19.0,13.0,38.0,61.0,118.0,21.0,49.0,19.0,57.0,30.0,116.0,19.0,14.0,18.0,20.0,13.0,10.0,49.0,13.0,32.0,23.0,15.0,26.0,22.0,13.0,18.0,21.0,62.0,32.0,15.0,12.0,9.0,15.0,19.0,11.0,36.0,11.0,12.0,16.0,10.0,25.0,11.0,8.0,20.0,8.0,11.0,22.0,18.0
298,88.0,500.0,195.0,163.0,51.0,129.0,28.0,132.0,191.0,13.0,237.0,251.0,168.0,191.0,25.0,135.0,284.0,139.0,264.0,202.0,148.0,48.0,23.0,16.0,18.0,98.0,87.0,12.0,72.0,11.0,70.0,21.0,9.0,16.0,35.0,17.0,44.0,12.0,17.0,26.0,17.0,41.0,32.0,13.0,16.0,17.0,12.0,42.0,15.0,55.0,61.0,70.0,15.0,15.0,14.0,103.0,11.0,41.0,9.0,11.0,10.0,10.0,13.0,20.0,12.0,11.0,15.0,18.0,13.0,11.0
299,111.0,500.0,184.0,126.0,103.0,144.0,33.0,111.0,85.0,29.0,213.0,376.0,174.0,158.0,11.0,195.0,210.0,109.0,427.0,309.0,102.0,34.0,19.0,15.0,16.0,109.0,43.0,19.0,82.0,20.0,13.0,19.0,79.0,21.0,45.0,18.0,20.0,14.0,14.0,34.0,26.0,11.0,45.0,14.0,35.0,13.0,62.0,22.0,13.0,14.0,43.0,78.0,11.0,11.0,37.0,36.0,11.0,38.0,9.0,11.0,14.0,25.0,13.0,12.0,9.0,11.0,12.0,12.0,10.0,16.0
300,111.0,500.0,166.0,102.0,103.0,104.0,26.0,33.0,119.0,27.0,218.0,331.0,53.0,196.0,17.0,376.0,340.0,118.0,247.0,155.0,106.0,31.0,23.0,10.0,22.0,103.0,128.0,14.0,52.0,31.0,16.0,31.0,72.0,15.0,15.0,19.0,21.0,14.0,13.0,39.0,15.0,43.0,100.0,13.0,29.0,13.0,48.0,37.0,16.0,12.0,120.0,39.0,36.0,11.0,28.0,58.0,12.0,56.0,11.0,11.0,11.0,11.0,12.0,9.0,14.0,16.0,24.0,10.0,28.0,12.0
301,97.0,500.0,155.0,126.0,64.0,262.0,34.0,163.0,103.0,64.0,247.0,338.0,132.0,132.0,74.0,154.0,272.0,116.0,172.0,370.0,99.0,96.0,20.0,13.0,96.0,106.0,106.0,20.0,19.0,25.0,55.0,17.0,56.0,13.0,44.0,20.0,38.0,17.0,12.0,41.0,13.0,18.0,68.0,26.0,37.0,17.0,52.0,11.0,13.0,13.0,70.0,38.0,37.0,13.0,17.0,73.0,11.0,74.0,12.0,9.0,13.0,11.0,9.0,10.0,25.0,14.0,13.0,10.0,11.0,21.0
302,161.0,500.0,61.0,89.0,54.0,255.0,46.0,87.0,101.0,73.0,220.0,317.0,95.0,238.0,47.0,201.0,259.0,100.0,134.0,473.0,121.0,67.0,20.0,10.0,14.0,65.0,81.0,52.0,77.0,22.0,86.0,39.0,61.0,10.0,63.0,15.0,20.0,10.0,17.0,15.0,12.0,51.0,55.0,16.0,32.0,14.0,13.0,88.0,15.0,33.0,167.0,99.0,15.0,9.0,30.0,28.0,11.0,51.0,11.0,10.0,19.0,18.0,13.0,10.0,13.0,22.0,9.0,18.0,14.0,15.0
303,85.0,500.0,81.0,117.0,40.0,179.0,29.0,164.0,114.0,60.0,223.0,353.0,128.0,142.0,57.0,303.0,316.0,131.0,166.0,295.0,90.0,88.0,16.0,13.0,19.0,64.0,55.0,16.0,89.0,19.0,101.0,70.0,56.0,18.0,59.0,21.0,14.0,16.0,14.0,45.0,20.0,12.0,107.0,15.0,56.0,18.0,40.0,38.0,17.0,41.0,15.0,11.0,76.0,13.0,33.0,17.0,13.0,51.0,12.0,10.0,14.0,15.0,25.0,19.0,16.0,49.0,15.0,10.0,13.0,31.0
304,193.0,451.0,61.0,232.0,69.0,126.0,30.0,68.0,108.0,24.0,254.0,203.0,63.0,166.0,29.0,157.0,295.0,84.0,167.0,155.0,59.0,44.0,15.0,19.0,31.0,104.0,50.0,51.0,88.0,20.0,69.0,21.0,52.0,10.0,52.0,15.0,25.0,25.0,15.0,19.0,21.0,59.0,11.0,14.0,30.0,12.0,24.0,11.0,14.0,60.0,67.0,14.0,12.0,13.0,38.0,13.0,11.0,15.0,12.0,11.0,12.0,12.0,15.0,13.0,17.0,14.0,14.0,12.0,38.0,11.0
305,208.0,429.0,58.0,114.0,50.0,162.0,30.0,194.0,143.0,54.0,217.0,377.0,112.0,191.0,40.0,194.0,335.0,89.0,176.0,231.0,79.0,70.0,17.0,18.0,24.0,95.0,14.0,17.0,65.0,28.0,79.0,15.0,80.0,18.0,59.0,14.0,37.0,23.0,10.0,14.0,12.0,24.0,12.0,14.0,48.0,17.0,51.0,15.0,13.0,24.0,12.0,43.0,74.0,13.0,11.0,94.0,12.0,45.0,10.0,9.0,17.0,11.0,12.0,23.0,13.0,25.0,15.0,14.0,15.0,10.0
306,146.0,472.0,56.0,146.0,85.0,258.0,43.0,44.0,162.0,28.0,185.0,289.0,164.0,373.0,33.0,387.0,225.0,78.0,97.0,257.0,91.0,115.0,21.0,13.0,37.0,39.0,99.0,46.0,72.0,14.0,109.0,80.0,32.0,15.0,61.0,28.0,22.0,14.0,12.0,40.0,39.0,15.0,77.0,12.0,38.0,15.0,19.0,38.0,21.0,14.0,10.0,13.0,37.0,11.0,12.0,74.0,9.0,56.0,12.0,12.0,13.0,11.0,10.0,10.0,9.0,11.0,15.0,16.0,11.0,17.0
307,155.0,500.0,96.0,101.0,77.0,113.0,46.0,110.0,186.0,29.0,222.0,500.0,123.0,206.0,31.0,377.0,259.0,88.0,189.0,243.0,91.0,76.0,15.0,15.0,16.0,108.0,122.0,31.0,81.0,19.0,86.0,81.0,68.0,18.0,48.0,18.0,16.0,14.0,10.0,43.0,17.0,29.0,25.0,17.0,35.0,20.0,47.0,13.0,11.0,13.0,21.0,12.0,37.0,11.0,14.0,26.0,11.0,58.0,12.0,12.0,11.0,10.0,14.0,10.0,22.0,13.0,12.0,24.0,12.0,15.0
308,84.0,500.0,183.0,131.0,126.0,167.0,40.0,174.0,118.0,43.0,207.0,202.0,154.0,270.0,21.0,241.0,227.0,103.0,271.0,258.0,107.0,92.0,23.0,45.0,17.0,95.0,123.0,13.0,42.0,32.0,12.0,35.0,135.0,15.0,26.0,28.0,28.0,19.0,17.0,36.0,18.0,15.0,82.0,22.0,27.0,14.0,37.0,13.0,11.0,20.0,49.0,10.0,15.0,10.0,32.0,38.0,9.0,30.0,15.0,13.0,23.0,13.0,8.0,16.0,10.0,12.0,18.0,15.0,15.0,16.0
309,125.0,440.0,157.0,212.0,78.0,184.0,41.0,93.0,60.0,47.0,238.0,356.0,265.0,336.0,57.0,500.0,317.0,97.0,144.0,330.0,75.0,84.0,15.0,18.0,15.0,84.0,70.0,15.0,50.0,30.0,50.0,18.0,69.0,25.0,19.0,18.0,43.0,19.0,14.0,38.0,16.0,16.0,19.0,13.0,21.0,13.0,48.0,50.0,10.0,44.0,80.0,46.0,13.0,10.0,21.0,31.0,14.0,64.0,11.0,12.0,12.0,12.0,13.0,12.0,12.0,12.0,10.0,14.0,11.0,16.0
310,121.0,458.0,215.0,173.0,72.0,198.0,124.0,210.0,117.0,204.0,256.0,178.0,127.0,389.0,28.0,500.0,223.0,109.0,180.0,244.0,89.0,54.0,19.0,17.0,48.0,69.0,126.0,22.0,37.0,26.0,27.0,19.0,72.0,17.0,54.0,19.0,42.0,13.0,13.0,16.0,14.0,33.0,12.0,12.0,13.0,16.0,55.0,15.0,13.0,16.0,142.0,35.0,47.0,14.0,19.0,13.0,16.0,11.0,9.0,12.0,9.0,15.0,16.0,10.0,16.0,16.0,11.0,13.0,17.0,13.0
311,106.0,500.0,329.0,166.0,74.0,177.0,113.0,323.0,72.0,100.0,288.0,268.0,119.0,309.0,19.0,500.0,285.0,94.0,144.0,296.0,78.0,88.0,20.0,43.0,26.0,20.0,124.0,38.0,59.0,33.0,22.0,17.0,81.0,19.0,15.0,15.0,36.0,13.0,15.0,20.0,12.0,13.0,96.0,14.0,16.0,11.0,41.0,100.0,14.0,20.0,11.0,13.0,34.0,25.0,41.0,36.0,13.0,12.0,13.0,10.0,10.0,11.0,16.0,22.0,15.0,11.0,12.0,16.0,15.0,13.0
312,132.0,500.0,261.0,190.0,67.0,263.0,140.0,221.0,32.0,105.0,324.0,157.0,235.0,455.0,20.0,83.0,351.0,88.0,134.0,412.0,137.0,92.0,20.0,17.0,16.0,68.0,114.0,16.0,25.0,36.0,15.0,139.0,44.0,15.0,66.0,16.0,15.0,21.0,17.0,79.0,77.0,50.0,45.0,15.0,14.0,11.0,10.0,13.0,12.0,15.0,45.0,57.0,73.0,10.0,57.0,13.0,12.0,62.0,11.0,12.0,10.0,8.0,15.0,13.0,13.0,8.0,12.0,11.0,11.0,12.0
313,152.0,500.0,235.0,240.0,108.0,160.0,239.0,142.0,55.0,88.0,371.0,455.0,277.0,367.0,36.0,472.0,280.0,115.0,127.0,246.0,119.0,15.0,13.0,18.0,16.0,102.0,14.0,13.0,72.0,23.0,83.0,56.0,28.0,17.0,52.0,15.0,40.0,12.0,30.0,12.0,17.0,15.0,46.0,14.0,24.0,14.0,13.0,12.0,17.0,15.0,147.0,30.0,118.0,10.0,38.0,99.0,12.0,10.0,13.0,12.0,14.0,18.0,11.0,12.0,10.0,17.0,15.0,14.0,10.0,9.0
314,202.0,500.0,354.0,232.0,57.0,176.0,213.0,223.0,158.0,94.0,107.0,176.0,213.0,476.0,30.0,327.0,273.0,83.0,143.0,353.0,72.0,86.0,11.0,35.0,27.0,29.0,101.0,21.0,37.0,38.0,83.0,78.0,32.0,17.0,15.0,19.0,17.0,18.0,19.0,30.0,43.0,18.0,74.0,33.0,17.0,12.0,38.0,48.0,13.0,52.0,149.0,23.0,40.0,15.0,16.0,13.0,11.0,11.0,13.0,13.0,14.0,18.0,10.0,44.0,15.0,12.0,16.0,10.0,8.0,9.0
315,133.0,500.0,500.0,183.0,144.0,357.0,180.0,110.0,48.0,92.0,320.0,289.0,228.0,286.0,67.0,437.0,326.0,90.0,374.0,370.0,98.0,84.0,12.0,13.0,16.0,97.0,18.0,32.0,42.0,30.0,65.0,35.0,75.0,13.0,47.0,21.0,41.0,13.0,11.0,19.0,19.0,19.0,48.0,16.0,14.0,13.0,21.0,44.0,16.0,38.0,37.0,92.0,11.0,13.0,12.0,34.0,11.0,66.0,11.0,11.0,11.0,16.0,36.0,17.0,13.0,14.0,16.0,31.0,39.0,9.0
316,117.0,500.0,153.0,206.0,88.0,377.0,181.0,157.0,83.0,81.0,312.0,176.0,184.0,339.0,53.0,338.0,422.0,74.0,170.0,416.0,159.0,105.0,26.0,16.0,36.0,100.0,33.0,16.0,70.0,14.0,118.0,55.0,65.0,10.0,52.0,17.0,55.0,15.0,15.0,35.0,15.0,21.0,50.0,13.0,16.0,18.0,53.0,18.0,12.0,11.0,31.0,39.0,39.0,12.0,110.0,15.0,13.0,11.0,10.0,10.0,14.0,9.0,22.0,13.0,15.0,18.0,22.0,13.0,12.0,36.0
317,301.0,287.0,280.0,211.0,92.0,228.0,85.0,121.0,164.0,88.0,356.0,385.0,431.0,173.0,22.0,403.0,500.0,77.0,304.0,366.0,88.0,129.0,22.0,18.0,16.0,74.0,94.0,15.0,69.0,20.0,82.0,17.0,53.0,45.0,10.0,19.0,34.0,13.0,9.0,36.0,16.0,11.0,44.0,14.0,14.0,16.0,17.0,15.0,12.0,39.0,115.0,13.0,30.0,12.0,33.0,41.0,9.0,39.0,10.0,13.0,11.0,9.0,14.0,16.0,15.0,11.0,10.0,18.0,10.0,15.0
318,130.0,474.0,178.0,234.0,122.0,221.0,91.0,140.0,163.0,108.0,283.0,254.0,310.0,289.0,35.0,434.0,224.0,75.0,130.0,500.0,42.0,48.0,19.0,10.0,15.0,104.0,120.0,15.0,84.0,14.0,92.0,77.0,58.0,15.0,45.0,13.0,37.0,18.0,36.0,30.0,20.0,50.0,16.0,19.0,14.0,10.0,10.0,43.0,10.0,22.0,26.0,102.0,20.0,21.0,25.0,85.0,11.0,28.0,14.0,11.0,11.0,16.0,12.0,23.0,9.0,11.0,13.0,11.0,21.0,10.0
319,201.0,500.0,308.0,240.0,68.0,332.0,63.0,121.0,48.0,111.0,291.0,312.0,286.0,235.0,48.0,470.0,201.0,82.0,148.0,500.0,101.0,78.0,15.0,27.0,15.0,99.0,69.0,16.0,76.0,21.0,14.0,57.0,31.0,16.0,52.0,15.0,35.0,19.0,19.0,36.0,15.0,18.0,53.0,13.0,13.0,12.0,12.0,96.0,11.0,11.0,10.0,47.0,40.0,10.0,13.0,85.0,19.0,13.0,20.0,10.0,13.0,15.0,24.0,11.0,14.0,9.0,13.0,11.0,32.0,54.0
320,91.0,500.0,126.0,246.0,100.0,187.0,275.0,138.0,46.0,110.0,351.0,500.0,389.0,300.0,115.0,285.0,165.0,79.0,190.0,366.0,91.0,85.0,19.0,34.0,13.0,56.0,46.0,22.0,99.0,22.0,85.0,20.0,65.0,19.0,78.0,23.0,20.0,13.0,11.0,37.0,12.0,19.0,19.0,15.0,17.0,13.0,13.0,48.0,11.0,42.0,11.0,18.0,38.0,15.0,47.0,80.0,12.0,92.0,10.0,12.0,13.0,12.0,23.0,12.0,12.0,9.0,11.0,14.0,12.0,11.0
321,213.0,500.0,198.0,243.0,77.0,345.0,37.0,112.0,43.0,104.0,315.0,207.0,169.0,224.0,272.0,500.0,203.0,113.0,189.0,341.0,36.0,72.0,22.0,21.0,166.0,67.0,15.0,36.0,75.0,18.0,88.0,24.0,54.0,18.0,30.0,16.0,34.0,15.0,15.0,39.0,14.0,16.0,82.0,16.0,36.0,13.0,16.0,14.0,13.0,17.0,19.0,11.0,75.0,12.0,13.0,51.0,10.0,15.0,16.0,9.0,12.0,28.0,25.0,13.0,10.0,17.0,20.0,16.0,34.0,18.0
322,191.0,98.0,377.0,250.0,102.0,500.0,100.0,258.0,51.0,107.0,306.0,500.0,158.0,255.0,270.0,454.0,207.0,71.0,118.0,449.0,71.0,60.0,15.0,18.0,158.0,95.0,95.0,13.0,75.0,22.0,41.0,53.0,53.0,17.0,11.0,17.0,16.0,17.0,27.0,36.0,17.0,11.0,21.0,17.0,20.0,14.0,9.0,115.0,14.0,15.0,17.0,21.0,11.0,15.0,45.0,32.0,9.0,45.0,11.0,11.0,10.0,14.0,12.0,20.0,9.0,11.0,17.0,13.0,15.0,13.0
323,68.0,500.0,415.0,283.0,123.0,271.0,72.0,213.0,39.0,102.0,388.0,322.0,207.0,121.0,222.0,351.0,210.0,74.0,162.0,390.0,131.0,89.0,24.0,29.0,36.0,43.0,75.0,20.0,41.0,28.0,74.0,18.0,37.0,13.0,58.0,20.0,38.0,18.0,18.0,32.0,18.0,42.0,78.0,18.0,13.0,14.0,45.0,55.0,18.0,50.0,85.0,12.0,17.0,11.0,15.0,14.0,12.0,74.0,13.0,10.0,18.0,12.0,9.0,28.0,12.0,11.0,12.0,12.0,17.0,17.0
324,95.0,500.0,229.0,316.0,104.0,296.0,59.0,229.0,29.0,98.0,161.0,500.0,91.0,134.0,152.0,355.0,202.0,95.0,185.0,394.0,63.0,98.0,23.0,15.0,14.0,88.0,112.0,21.0,73.0,19.0,93.0,92.0,83.0,16.0,50.0,16.0,17.0,21.0,15.0,40.0,18.0,53.0,74.0,14.0,16.0,16.0,11.0,21.0,13.0,18.0,58.0,14.0,18.0,10.0,18.0,15.0,13.0,14.0,13.0,9.0,13.0,15.0,13.0,49.0,15.0,12.0,13.0,17.0,16.0,14.0
325,111.0,465.0,129.0,313.0,80.0,268.0,94.0,108.0,50.0,99.0,448.0,500.0,184.0,93.0,228.0,363.0,170.0,90.0,131.0,442.0,107.0,65.0,24.0,10.0,27.0,99.0,105.0,31.0,50.0,30.0,63.0,33.0,60.0,20.0,47.0,24.0,39.0,13.0,15.0,43.0,19.0,14.0,12.0,13.0,16.0,14.0,41.0,23.0,11.0,51.0,40.0,40.0,32.0,14.0,33.0,15.0,11.0,28.0,12.0,15.0,19.0,19.0,11.0,10.0,22.0,13.0,8.0,14.0,19.0,13.0
326,159.0,500.0,175.0,325.0,101.0,104.0,103.0,118.0,33.0,92.0,500.0,400.0,114.0,99.0,140.0,282.0,180.0,122.0,208.0,384.0,87.0,145.0,23.0,62.0,66.0,64.0,98.0,28.0,81.0,14.0,36.0,113.0,78.0,23.0,51.0,23.0,40.0,23.0,24.0,43.0,17.0,35.0,60.0,16.0,14.0,11.0,12.0,14.0,16.0,59.0,14.0,110.0,58.0,13.0,33.0,38.0,10.0,76.0,9.0,17.0,20.0,12.0,10.0,9.0,14.0,11.0,18.0,14.0,13.0,13.0
327,120.0,500.0,137.0,305.0,70.0,153.0,82.0,139.0,52.0,81.0,286.0,344.0,110.0,109.0,157.0,268.0,155.0,156.0,246.0,357.0,93.0,99.0,19.0,32.0,27.0,93.0,95.0,20.0,76.0,42.0,95.0,58.0,27.0,13.0,40.0,11.0,39.0,11.0,12.0,37.0,11.0,18.0,39.0,14.0,19.0,11.0,34.0,38.0,19.0,19.0,55.0,26.0,79.0,9.0,12.0,15.0,13.0,15.0,12.0,17.0,12.0,10.0,13.0,11.0,9.0,20.0,31.0,15.0,13.0,9.0
328,290.0,500.0,141.0,235.0,132.0,162.0,94.0,80.0,41.0,87.0,402.0,299.0,131.0,98.0,241.0,321.0,168.0,208.0,133.0,250.0,83.0,95.0,18.0,15.0,24.0,70.0,15.0,13.0,75.0,31.0,53.0,63.0,83.0,16.0,60.0,16.0,14.0,16.0,15.0,35.0,12.0,11.0,36.0,20.0,76.0,20.0,10.0,57.0,12.0,44.0,14.0,105.0,37.0,11.0,64.0,11.0,11.0,11.0,14.0,12.0,17.0,10.0,10.0,12.0,11.0,18.0,15.0,10.0,27.0,13.0
329,133.0,374.0,208.0,248.0,89.0,231.0,408.0,171.0,33.0,89.0,181.0,291.0,135.0,104.0,145.0,216.0,210.0,149.0,186.0,335.0,103.0,85.0,17.0,16.0,29.0,64.0,63.0,31.0,74.0,27.0,89.0,63.0,81.0,17.0,47.0,19.0,45.0,10.0,15.0,46.0,16.0,11.0,96.0,20.0,14.0,13.0,40.0,16.0,17.0,23.0,84.0,68.0,48.0,13.0,12.0,11.0,13.0,100.0,15.0,15.0,14.0,11.0,15.0,12.0,8.0,12.0,12.0,12.0,15.0,13.0
330,132.0,225.0,485.0,271.0,79.0,171.0,83.0,161.0,67.0,73.0,188.0,295.0,254.0,90.0,148.0,245.0,189.0,157.0,93.0,262.0,87.0,117.0,16.0,10.0,119.0,13.0,98.0,38.0,62.0,22.0,16.0,51.0,64.0,15.0,51.0,24.0,36.0,31.0,16.0,43.0,14.0,11.0,13.0,14.0,16.0,11.0,58.0,33.0,14.0,31.0,12.0,11.0,78.0,11.0,43.0,55.0,12.0,29.0,12.0,10.0,23.0,21.0,10.0,10.0,9.0,9.0,20.0,12.0,9.0,22.0
331,198.0,300.0,267.0,351.0,107.0,249.0,99.0,471.0,25.0,55.0,230.0,309.0,204.0,92.0,158.0,211.0,231.0,144.0,135.0,260.0,93.0,87.0,17.0,24.0,88.0,122.0,120.0,23.0,73.0,40.0,89.0,78.0,34.0,17.0,44.0,18.0,41.0,13.0,19.0,17.0,12.0,33.0,112.0,13.0,14.0,16.0,43.0,12.0,32.0,20.0,143.0,12.0,81.0,11.0,24.0,36.0,12.0,82.0,12.0,13.0,12.0,10.0,14.0,14.0,12.0,17.0,9.0,9.0,14.0,17.0
332,191.0,446.0,227.0,240.0,174.0,500.0,75.0,123.0,23.0,74.0,362.0,304.0,222.0,80.0,185.0,258.0,195.0,239.0,45.0,348.0,125.0,41.0,26.0,10.0,76.0,16.0,92.0,15.0,114.0,30.0,49.0,59.0,12.0,12.0,50.0,14.0,39.0,13.0,16.0,17.0,16.0,42.0,41.0,15.0,37.0,12.0,54.0,15.0,17.0,12.0,48.0,48.0,117.0,10.0,30.0,71.0,14.0,45.0,10.0,10.0,37.0,9.0,22.0,14.0,16.0,11.0,13.0,11.0,13.0,14.0
333,76.0,252.0,156.0,277.0,53.0,318.0,80.0,157.0,68.0,81.0,295.0,327.0,189.0,117.0,166.0,202.0,193.0,232.0,129.0,339.0,116.0,82.0,26.0,21.0,14.0,50.0,14.0,19.0,82.0,17.0,84.0,37.0,53.0,18.0,64.0,13.0,33.0,17.0,36.0,31.0,15.0,19.0,52.0,14.0,14.0,18.0,29.0,17.0,14.0,20.0,14.0,41.0,41.0,12.0,15.0,65.0,12.0,106.0,12.0,13.0,13.0,15.0,12.0,12.0,14.0,12.0,12.0,17.0,12.0,17.0
334,54.0,382.0,135.0,385.0,217.0,368.0,71.0,183.0,28.0,30.0,141.0,258.0,153.0,88.0,151.0,279.0,189.0,215.0,221.0,259.0,91.0,95.0,24.0,64.0,43.0,90.0,127.0,28.0,106.0,16.0,103.0,29.0,59.0,18.0,63.0,23.0,44.0,13.0,13.0,36.0,13.0,18.0,42.0,18.0,17.0,14.0,13.0,45.0,15.0,40.0,41.0,30.0,12.0,9.0,62.0,41.0,13.0,111.0,15.0,11.0,18.0,11.0,15.0,11.0,21.0,16.0,13.0,9.0,29.0,14.0
335,73.0,470.0,176.0,500.0,149.0,400.0,57.0,200.0,23.0,85.0,178.0,312.0,214.0,113.0,163.0,260.0,211.0,206.0,135.0,308.0,94.0,119.0,26.0,11.0,49.0,92.0,46.0,24.0,16.0,27.0,10.0,61.0,40.0,16.0,50.0,25.0,42.0,13.0,40.0,26.0,12.0,31.0,64.0,13.0,12.0,13.0,38.0,10.0,14.0,14.0,46.0,81.0,89.0,14.0,104.0,61.0,13.0,31.0,13.0,14.0,13.0,19.0,17.0,8.0,16.0,10.0,21.0,13.0,13.0,13.0
336,71.0,358.0,122.0,317.0,147.0,236.0,138.0,96.0,37.0,92.0,375.0,322.0,198.0,107.0,167.0,239.0,165.0,294.0,126.0,316.0,70.0,22.0,11.0,15.0,47.0,15.0,85.0,14.0,13.0,18.0,16.0,65.0,53.0,21.0,58.0,21.0,36.0,12.0,14.0,28.0,19.0,13.0,82.0,14.0,32.0,16.0,45.0,18.0,11.0,15.0,52.0,12.0,96.0,11.0,67.0,44.0,15.0,14.0,12.0,11.0,38.0,18.0,11.0,13.0,17.0,15.0,27.0,14.0,17.0,18.0
337,48.0,292.0,149.0,414.0,62.0,258.0,191.0,164.0,37.0,88.0,88.0,466.0,206.0,123.0,147.0,341.0,216.0,282.0,160.0,368.0,164.0,108.0,20.0,24.0,16.0,16.0,133.0,15.0,86.0,16.0,104.0,52.0,59.0,13.0,52.0,16.0,36.0,10.0,13.0,38.0,18.0,16.0,51.0,12.0,27.0,12.0,15.0,54.0,16.0,43.0,63.0,49.0,9.0,12.0,14.0,79.0,13.0,14.0,11.0,10.0,13.0,24.0,11.0,10.0,10.0,10.0,15.0,9.0,11.0,10.0
338,140.0,334.0,113.0,500.0,238.0,151.0,143.0,149.0,19.0,98.0,232.0,260.0,200.0,105.0,152.0,190.0,218.0,445.0,298.0,353.0,116.0,93.0,20.0,13.0,14.0,93.0,27.0,20.0,89.0,33.0,101.0,39.0,90.0,12.0,44.0,13.0,39.0,16.0,10.0,40.0,19.0,14.0,81.0,15.0,16.0,16.0,14.0,13.0,15.0,19.0,53.0,15.0,17.0,11.0,43.0,15.0,10.0,39.0,12.0,11.0,11.0,11.0,9.0,11.0,10.0,10.0,8.0,20.0,22.0,13.0
339,120.0,319.0,229.0,491.0,148.0,171.0,129.0,112.0,29.0,106.0,162.0,285.0,174.0,103.0,147.0,484.0,186.0,364.0,145.0,377.0,63.0,166.0,19.0,25.0,14.0,93.0,98.0,19.0,101.0,22.0,60.0,34.0,36.0,21.0,46.0,13.0,50.0,17.0,15.0,37.0,14.0,50.0,42.0,12.0,14.0,15.0,16.0,16.0,10.0,16.0,11.0,42.0,11.0,15.0,11.0,42.0,10.0,70.0,11.0,9.0,10.0,9.0,14.0,17.0,14.0,12.0,12.0,11.0,11.0,11.0
340,105.0,309.0,285.0,500.0,238.0,210.0,220.0,280.0,31.0,81.0,144.0,285.0,240.0,119.0,136.0,500.0,223.0,500.0,218.0,381.0,123.0,110.0,12.0,27.0,44.0,70.0,138.0,22.0,83.0,28.0,58.0,51.0,47.0,12.0,64.0,19.0,46.0,19.0,36.0,33.0,15.0,21.0,35.0,16.0,10.0,17.0,12.0,18.0,13.0,15.0,11.0,90.0,51.0,16.0,47.0,40.0,9.0,49.0,20.0,10.0,10.0,9.0,9.0,9.0,22.0,13.0,26.0,21.0,16.0,21.0
341,63.0,287.0,202.0,389.0,113.0,147.0,232.0,114.0,25.0,126.0,145.0,354.0,187.0,106.0,165.0,479.0,214.0,500.0,422.0,325.0,17.0,109.0,23.0,18.0,30.0,101.0,24.0,36.0,84.0,19.0,97.0,46.0,51.0,20.0,50.0,14.0,37.0,18.0,15.0,17.0,14.0,45.0,18.0,12.0,29.0,13.0,12.0,15.0,24.0,49.0,52.0,97.0,13.0,12.0,25.0,11.0,14.0,62.0,11.0,11.0,14.0,14.0,14.0,13.0,28.0,13.0,15.0,16.0,10.0,12.0
342,148.0,270.0,317.0,500.0,88.0,138.0,94.0,168.0,56.0,83.0,178.0,319.0,295.0,163.0,145.0,208.0,174.0,313.0,171.0,500.0,94.0,145.0,17.0,44.0,18.0,97.0,16.0,21.0,44.0,19.0,84.0,19.0,57.0,19.0,35.0,28.0,26.0,17.0,13.0,11.0,12.0,18.0,98.0,19.0,15.0,10.0,47.0,18.0,16.0,19.0,16.0,109.0,43.0,14.0,12.0,31.0,9.0,98.0,12.0,11.0,10.0,21.0,9.0,10.0,13.0,11.0,16.0,17.0,12.0,8.0
343,71.0,318.0,188.0,500.0,71.0,162.0,222.0,147.0,29.0,76.0,266.0,344.0,343.0,186.0,138.0,413.0,163.0,167.0,253.0,349.0,92.0,80.0,16.0,14.0,47.0,119.0,120.0,14.0,84.0,20.0,53.0,12.0,53.0,16.0,27.0,20.0,40.0,22.0,10.0,29.0,13.0,48.0,34.0,18.0,16.0,14.0,17.0,34.0,12.0,23.0,17.0,34.0,41.0,15.0,15.0,44.0,17.0,10.0,11.0,11.0,19.0,12.0,11.0,10.0,12.0,11.0,19.0,10.0,12.0,9.0
